Price,Area,Location,No. of Bedrooms,Location_Encoded
35200000,1960,Mulund West,3,20572069.98986891
18900000,925,Wadala,2,25458196.886413716
20000000,1000,Chembur,2,17425073.26802795
4000000,670,Ulwe,1,7761683.373041518
3800000,667,Ulwe,1,7761683.373041518
4750000,960,Kalyan West,2,5402967.523396111
8600000,1060,Mira Road East,2,8224102.533333333
2445000,585,Nala Sopara,1,2914107.71666728
29800000,1017,Mulund West,3,20572069.98986891
9000000,1150,Mira Road East,2,8224102.533333333
18900000,710,Malad West,2,14215638.559645081
10800000,1280,Panvel,3,7890890.089134022
110000000,2590,Andheri West,3,41255880.9696951
2300000,350,Vasai West,1,10555486.780597325
4700000,650,Karanjade,1,7574875.71021936
16500000,1050,Magathane,2,18671638.447242483
4500000,910,Virar West,2,10804689.676448384
4800000,1075,Virar West,2,10804689.676448384
3325000,665,Dombivali,1,6386152.42815131
6000000,735,Kharghar,1,10456264.530956848
17100000,678,Kanjurmarg,2,16686437.492056556
18500000,1150,Powai,2,23041090.88927851
90000000,1396,Kamothe,3,8238430.088778924
3300000,910,Nala Sopara,2,2914107.71666728
22500000,1350,Mulund West,3,20572069.98986891
5000000,600,Kharghar,1,10456264.530956848
5200000,596,Kalyan West,1,5402967.523396111
4000000,665,Kalyan West,1,5402967.523396111
52500000,1800,Juhu,3,58276960.52177489
16600000,1650,Kharghar,3,10456264.530956848
36900000,970,Powai,3,23041090.88927851
37700000,1556,Goregaon West,3,23283708.065473303
17000000,712,Borivali West,2,15910647.594565125
27500000,1055,Malad East,3,20889612.17056266
8500000,1100,Kharghar,2,10456264.530956848
13000000,995,Malad West,2,14215638.559645081
8500000,1000,Kharghar,2,10456264.530956848
23600000,1242,Kandivali West,3,14320931.905521896
2400000,565,Naigaon East,1,3259898.431572335
2100000,410,Kurla West,1,13386991.45957974
3200000,585,Naigaon East,1,3259898.431572335
2300000,310,Kharghar,1,10456264.530956848
4556000,729,Dombivali,1,6386152.42815131
10000000,600,Borivali West,1,15910647.594565125
2500000,500,Naigaon East,1,3259898.431572335
3500000,735,Dronagiri,1,7490090.895510435
22300000,1355,Goregaon East,3,28813531.79700447
19700000,709,Goregaon East,2,28813531.79700447
6000000,675,Thane West,1,12008191.358851675
3372000,412,Virar,1,3947315.4002871136
4100000,910,Virar,2,3947315.4002871136
8053000,700,Mira Road East,2,8224102.533333333
12900000,310,Prabhadevi,1,22317242.539898776
58000000,3000,Goregaon East,5,28813531.79700447
9500000,635,Borivali West,1,15910647.594565125
3800000,800,Nala Sopara,2,2914107.71666728
6200000,693,Ulwe,1,7761683.373041518
3061000,972,Badlapur East,2,4463040.77249398
2400000,590,Nalasopara West,1,7007684.735536651
17500000,1200,Kandivali East,3,19942455.57008331
20200000,1252,Chembur,2,17425073.26802795
3800000,650,Karanjade,1,7574875.71021936
5250000,679,Ulwe,1,7761683.373041518
2534000,642,Badlapur,1,12395259.387486804
26800000,1324,Thane West,3,12008191.358851675
16100000,627,Goregaon West,2,23283708.065473303
5900000,950,Vasai,2,6563217.704137598
20200000,723,Mulund West,2,20572069.98986891
18000000,1000,Vashi,2,17651058.314693686
18500000,1400,Sanpada,2,17156274.40966931
7800000,600,Borivali East,1,17360205.10204722
5550000,990,Palava,2,12987344.623740457
8100000,1108,Bhiwandi,3,9029297.909994189
7600000,650,Airoli,1,10976898.734651402
2450000,500,Naigaon East,1,3259898.431572335
10000000,1100,Kharghar,2,10456264.530956848
6500000,650,Kharghar,1,10456264.530956848
5500000,620,Mira Road East,1,8224102.533333333
15000000,1650,Ulwe,3,7761683.373041518
8900000,1690,Panvel,3,7890890.089134022
2650000,660,Badlapur East,1,4463040.77249398
14500000,1100,Nerul,2,22342871.502995614
5000000,680,Ulwe,1,7761683.373041518
9500000,1200,mumbai,2,14292158.655857075
5000000,500,Sector13 Khanda Colony,1,13832890.457744226
9000000,1100,Thane West,2,12008191.358851675
5900000,666,Airoli,1,10976898.734651402
11000000,1550,Kharghar,3,10456264.530956848
4500000,560,Thane West,1,12008191.358851675
60000000,1491,Goregaon East,3,28813531.79700447
57500000,1266,Santacruz West,3,26037399.14498072
5950000,769,Mira Road East,1,8224102.533333333
2800000,510,Naigaon East,1,3259898.431572335
13000000,750,Jogeshwari West,1,15311736.683889914
2700000,450,Ulwe,1,7761683.373041518
14000000,650,Andheri East,1,17894966.774751816
38000000,1400,Borivali West,3,15910647.594565125
9000000,550,Dahisar West,1,13225732.947111357
5000000,578,Sector 20 Kamothe,1,13678250.430440439
11000000,600,Mulund West,1,20572069.98986891
12000000,750,Vikroli East,2,14531807.486582875
3700000,650,Taloja,1,4112323.635028059
13000000,1300,Sector 20 Kharghar,2,11436563.516570637
5200000,665,Mira Road East,1,8224102.533333333
17000000,1450,Kharghar,3,10456264.530956848
12500000,1000,Mulund West,2,20572069.98986891
5700000,610,Kharghar,1,10456264.530956848
45700000,3050,Bhandup West,4,20727537.005374394
6500000,650,Kharghar,1,10456264.530956848
10500000,1170,Majiwada,2,13399059.655176558
21000000,1050,Samata nagar,2,16365946.042893942
13500000,1072,Malad East,1,20889612.17056266
4800000,800,Kalyan West,2,5402967.523396111
11000000,644,Ghatkopar West,1,19041613.901327305
21000000,1425,Seawoods,1,21395177.98511841
6898999,737,Virar,3,3947315.4002871136
12600000,1150,Sector-12 Kamothe,2,14082468.801444005
2300000,550,Nala Sopara,1,2914107.71666728
45000000,1400,Ville Parle East,3,32285017.2842167
21000000,1135,Powai,2,23041090.88927851
8500000,1045,Kamothe,2,8238430.088778924
8600000,965,Mira Road East,2,8224102.533333333
2600000,686,Nala Sopara,1,2914107.71666728
5599000,950,Kalyan West,2,5402967.523396111
20200000,969,Thane West,3,12008191.358851675
10500000,700,Tolaram Colony,2,14564762.422105664
9000000,1225,Ghansoli,3,14206666.95268249
2139000,620,Boisar,1,3162324.503508562
8200000,650,Malad West,1,14215638.559645081
8500000,525,Kandivali East,1,19942455.57008331
5999000,945,Thane West,2,12008191.358851675
6000000,750,Kharghar,1,10456264.530956848
4000000,650,Kharghar,1,10456264.530956848
17500000,1500,Kandivali West,3,14320931.905521896
17100000,1100,Seawoods,2,21395177.98511841
8200000,1150,Panvel,2,7890890.089134022
14000000,650,Dharavi,1,15003866.727011207
12000000,957,Ghatkopar,2,18338281.548194148
18500000,1100,Santacruz East,2,16193992.17499847
13000000,1500,Kharghar,3,10456264.530956848
25000000,1600,Kandivali East,3,19942455.57008331
14000000,1653,Ulwe,3,7761683.373041518
13500000,1415,Kharghar,3,10456264.530956848
19600000,1250,Chembur,2,17425073.26802795
4600000,675,Bhayandar East,1,11477190.28508956
10000000,1055,Kharghar,2,10456264.530956848
4800000,700,Mira Road East,1,8224102.533333333
7400000,950,Kharghar,1,10456264.530956848
21000000,1250,Andheri West,2,41255880.9696951
12200000,675,Kolshet Road,2,14224811.368551398
3500000,687,Ulwe,1,7761683.373041518
9700000,575,Chembur,1,17425073.26802795
4500000,680,Ulwe,1,7761683.373041518
8200000,550,Thane West,1,12008191.358851675
9200000,940,Thane West,2,12008191.358851675
8500000,1300,Panvel,1,7890890.089134022
12000000,750,Vikroli East,2,14531807.486582875
38000000,1690,Goregaon East,2,28813531.79700447
2500000,525,Nalasopara East,1,10614438.251645748
19000000,1600,Sainath Nagar,3,15736777.24400091
11000000,905,Ghansoli,2,14206666.95268249
8700000,600,Borivali East,1,17360205.10204722
21500000,1350,Andheri West,2,41255880.9696951
14500000,1309,Kharghar,2,10456264.530956848
3899000,830,Virar,2,3947315.4002871136
7500000,1155,Ulwe,2,7761683.373041518
22000000,1150,Kandivali West,3,14320931.905521896
18500000,1950,Borivali West,3,15910647.594565125
3200000,390,Kalyan West,1,5402967.523396111
8700000,1200,Panvel,2,7890890.089134022
5600000,540,Mira Road East,1,8224102.533333333
6700000,1005,Kamothe,2,8238430.088778924
49000000,1177,Parel,3,39967083.21797723
18000000,614,Malad West,2,14215638.559645081
15200000,1050,Kandivali West,2,14320931.905521896
30000000,1195,Andheri West,2,41255880.9696951
21500000,881,Chembur,2,17425073.26802795
11000000,534,Mira Road East,2,8224102.533333333
47000000,1500,Worli,3,60446500.50524536
23800000,1638,Goregaon West,3,23283708.065473303
8000000,852,Kharghar,2,10456264.530956848
17500000,1600,Kharghar,3,10456264.530956848
3300000,665,Nala Sopara,1,2914107.71666728
16800000,800,Chembur,2,17425073.26802795
2600000,610,Boisar,1,3162324.503508562
5000000,528,Thane West,1,12008191.358851675
92400000,3080,Andheri West,3,41255880.9696951
36000000,1116,Ville Parle East,3,32285017.2842167
10600000,1230,Thane West,2,12008191.358851675
3300000,550,Panvel,1,7890890.089134022
11299999,750,Govind nagar,2,14652573.716122638
5500000,665,Kamothe,1,8238430.088778924
8700000,585,Goregaon West,1,23283708.065473303
3500000,1250,Naigaon East,2,3259898.431572335
13200000,1500,Mira Road East,3,8224102.533333333
7800000,600,Sector 19A Nerul,1,14197194.18596062
9570000,1160,Mira Road East,2,8224102.533333333
4000000,650,Ulwe,1,7761683.373041518
7000000,1100,Ulwe,2,7761683.373041518
4500000,920,Dombivali East,2,8009889.367747745
4163000,527,Vasai,2,6563217.704137598
18000000,1565,Thane West,3,12008191.358851675
6500000,700,Kharghar,1,10456264.530956848
22500000,1100,Magathane,2,18671638.447242483
7800000,930,Mira Road East,2,8224102.533333333
2400000,580,Nala Sopara,1,2914107.71666728
14000000,1687,Kharghar,3,10456264.530956848
3900000,695,Kalyan West,1,5402967.523396111
2500000,450,Ulwe,1,7761683.373041518
9618000,493,Panvel,2,7890890.089134022
2200000,525,Nala Sopara,1,2914107.71666728
9750000,630,Borivali West,2,15910647.594565125
9500000,1065,Sector 35G,2,14422911.357205177
8900000,1150,Sector-18 Ulwe,2,13298362.023514869
16500000,1250,Thane West,3,12008191.358851675
3100000,581,Virar,1,3947315.4002871136
9600000,1500,Kamothe,3,8238430.088778924
3797999,910,Badlapur East,2,4463040.77249398
12500000,1238,Ghatkopar West,2,19041613.901327305
6900000,1287,Palava,3,12987344.623740457
2400000,690,Ambernath West,1,10457855.648712488
16500000,1090,Kandivali East,2,19942455.57008331
13799999,1020,Sahkar Nagar,2,14977844.902030133
5600000,610,Sector 20 Kharghar,1,11436563.516570637
5500000,705,Mira Road East,1,8224102.533333333
9500000,650,Borivali West,1,15910647.594565125
12500000,996,Ghatkopar West,2,19041613.901327305
12000000,1150,Ulwe,3,7761683.373041518
8600000,615,Seawoods,1,21395177.98511841
15500000,1365,Ghansoli,3,14206666.95268249
19000000,1290,kandivali,2,14740940.483654821
40000000,2000,Kandivali West,4,14320931.905521896
18500000,1200,TPS Road,3,15589354.861644698
3600000,500,Dombivali East,1,8009889.367747745
17000000,830,Kandivali West,2,14320931.905521896
12500000,1147,Kharghar,2,10456264.530956848
8030000,698,Mira Road East,2,8224102.533333333
5000000,625,Kalyan West,1,5402967.523396111
2400000,700,Badlapur West,1,12223273.868472777
9200000,1127,Ulwe,2,7761683.373041518
6000000,1000,Ulwe,2,7761683.373041518
2400000,594,Nala Sopara,1,2914107.71666728
15400000,670,Andheri East,2,17894966.774751816
8064000,1100,Kalyan East,2,12536657.477215705
6500000,525,Malad West,1,14215638.559645081
4349000,870,Koproli,2,6596802.850961264
7700000,1046,Mira Road East,2,8224102.533333333
4925000,600,Kamothe,1,8238430.088778924
16000000,1600,Thane West,3,12008191.358851675
16500000,1465,Thane West,3,12008191.358851675
12700000,1050,Thane West,2,12008191.358851675
2100000,634,Ambernath West,1,10457855.648712488
7150000,1050,Ulwe,2,7761683.373041518
17100000,1150,Seawoods,2,21395177.98511841
5686000,1017,Bhiwandi,2,9029297.909994189
4200000,630,Kharghar,1,10456264.530956848
11500000,600,Borivali West,1,15910647.594565125
10500000,1355,Ulwe,2,7761683.373041518
8000000,1050,Kharghar,2,10456264.530956848
9200000,750,Malad West,1,14215638.559645081
63000000,2700,Chembur,4,17425073.26802795
14500000,1560,Ulwe,3,7761683.373041518
11700000,840,Malad West,2,14215638.559645081
28000000,4000,Kharghar,5,10456264.530956848
10000000,850,Thane West,2,12008191.358851675
9500000,575,Mulund East,1,14043873.30540845
15000000,800,Chembur,2,17425073.26802795
4100000,350,Dombivali,1,6386152.42815131
8200000,1065,Thane West,2,12008191.358851675
65000000,2998,Thane West,4,12008191.358851675
3329999,820,Titwala,2,7697674.950367176
58500000,1700,Bandra East,3,26571316.994360387
7400000,650,Nerul,1,22342871.502995614
6800000,1098,Dombivali,2,6386152.42815131
9400000,650,Malad West,1,14215638.559645081
56500000,1859,Goregaon West,4,23283708.065473303
10500000,1503,Dombivali,2,6386152.42815131
55000000,1296,matunga east,3,21694307.789987743
7500000,1150,Ulwe,2,7761683.373041518
48000000,3230,Goregaon,4,21271125.200406432
3890000,650,Kalyan West,1,5402967.523396111
2300000,590,Nala Sopara,1,2914107.71666728
7500000,460,Kandivali East,1,19942455.57008331
3599000,620,Kalyan West,1,5402967.523396111
13500000,800,Borivali West,2,15910647.594565125
5500000,393,Kandivali East,1,19942455.57008331
2110000,545,Badlapur West,1,12223273.868472777
7200000,1012,Kamothe,2,8238430.088778924
15500000,1000,Kandivali East,2,19942455.57008331
67500000,1800,Juhu,3,58276960.52177489
70000000,1318,Marine Lines,3,22289941.291339085
3700000,425,Kharegaon,1,13219703.09286396
10500000,575,Kandivali West,1,14320931.905521896
10100000,739,Mira Road East,3,8224102.533333333
8000000,520,Chembur,1,17425073.26802795
5700000,650,Kharghar,1,10456264.530956848
2450000,550,Ambernath West,1,10457855.648712488
5600000,765,Thane West,2,12008191.358851675
2700000,600,Naigaon East,1,3259898.431572335
37500000,1240,Dadar West,2,19506739.76625915
8000000,810,Mumbai Highway,2,14852279.373973658
22500000,1500,Sanpada,3,17156274.40966931
5600000,600,Dahisar,1,16854206.714503538
82000000,2044,Worli,3,60446500.50524536
14500000,750,Deonar,1,16185736.566963151
6000000,1000,Dronagiri,2,7490090.895510435
4400000,550,Panvel,1,7890890.089134022
16500000,1660,Ulwe,3,7761683.373041518
3600000,800,Virar,2,3947315.4002871136
6900000,446,Borivali West,1,15910647.594565125
5900000,950,Kamothe,2,8238430.088778924
19000000,764,Charkop,2,15330758.101642765
5300000,650,Ulwe,1,7761683.373041518
42000000,1800,Borivali West,3,15910647.594565125
11000000,1100,Nerul,2,22342871.502995614
15900000,1200,Bhandup West,2,20727537.005374394
12000000,617,Chembur,1,17425073.26802795
5700000,650,Kharghar,1,10456264.530956848
2600000,375,Dombivli (West),1,9361077.727568513
6990000,450,Chembur,1,17425073.26802795
22500000,1281,Seawoods,2,21395177.98511841
10000000,600,Vikhroli West,1,14330708.165019859
2300000,254,Mira Road East,1,8224102.533333333
9100000,600,Mulund West,1,20572069.98986891
3100000,375,Mira Road East,1,8224102.533333333
10000000,600,Andheri East,1,17894966.774751816
15500000,1530,Kharghar,3,10456264.530956848
6200000,1075,Virar West,2,10804689.676448384
180000000,2110,Powai,3,23041090.88927851
6200000,550,Mulund East,1,14043873.30540845
16399999,808,Thane West,2,12008191.358851675
27799999,1600,Kharghar,3,10456264.530956848
15100000,1350,Kandivali East,3,19942455.57008331
57000000,1203,Ghatkopar West,4,19041613.901327305
5500000,400,I C Colony,1,13897944.694925725
13700000,990,Kandivali West,2,14320931.905521896
4300000,800,Kharghar,1,10456264.530956848
31300000,1740,Mulund West,3,20572069.98986891
9500000,1150,Kharghar,2,10456264.530956848
8000000,1000,Ulwe,2,7761683.373041518
29400000,1450,Andheri,3,17982019.23944883
3300000,693,Nilje Gaon,1,13543434.754822152
8500000,1175,Vasai West,3,10555486.780597325
44000000,1721,Dahisar,3,16854206.714503538
10500000,680,Bhayandar West,1,14548487.066740714
2700000,420,Ulwe,1,7761683.373041518
20500000,905,Goregaon West,2,23283708.065473303
2804000,342,Vasai,1,6563217.704137598
5500000,750,Vasai West,2,10555486.780597325
4300000,864,Nilje Gaon,2,13543434.754822152
14000000,623,Chembur,2,17425073.26802795
38600000,2030,Borivali West,3,15910647.594565125
31500000,1786,Kandivali East,3,19942455.57008331
10000000,500,Mulund West,1,20572069.98986891
3300000,670,Koproli,1,6596802.850961264
15000000,950,Mulund West,2,20572069.98986891
5500000,450,Sector16 Airoli,1,13720748.585947761
5000000,650,Ulwe,1,7761683.373041518
3800000,657,Bhiwandi,1,9029297.909994189
27500000,1400,Chembur,3,17425073.26802795
5500000,525,Shil Phata,2,13194840.211978685
8500000,1150,Kharghar,2,10456264.530956848
20000000,1250,Magathane,3,18671638.447242483
4500000,650,Kharghar,1,10456264.530956848
5000000,520,Thane West,1,12008191.358851675
6200000,1135,Ulwe,2,7761683.373041518
17000000,2000,Kharghar,4,10456264.530956848
8000000,995,Dombivli (West),2,9361077.727568513
110000000,3300,Andheri West,4,41255880.9696951
13500000,850,Dahisar,2,16854206.714503538
2800000,795,Boisar,2,3162324.503508562
25000000,850,Bandra West,2,46617421.30704468
34000000,1166,Andheri West,3,41255880.9696951
9000000,1060,Kharghar,2,10456264.530956848
15200000,1697,Kharghar,3,10456264.530956848
19900000,1100,Chembur,2,17425073.26802795
10800000,1260,Thane West,2,12008191.358851675
42000000,1820,Goregaon East,2,28813531.79700447
5200000,679,Ulwe,1,7761683.373041518
14000000,1137,Thane West,3,12008191.358851675
9500000,510,Goregaon West,1,23283708.065473303
3800000,660,Dronagiri,1,7490090.895510435
10000000,552,Borivali East,1,17360205.10204722
4200000,700,Koproli,2,6596802.850961264
15500000,1000,Kandivali East,2,19942455.57008331
4000000,650,Ulwe,1,7761683.373041518
15100000,593,Mulund East,2,14043873.30540845
2750000,590,Naigaon East,1,3259898.431572335
6998999,550,Chembur,1,17425073.26802795
36100000,2065,Bhandup West,3,20727537.005374394
5500000,565,Kalwa,1,9694745.254119571
7700000,1020,Mira Road East,2,8224102.533333333
8100000,1055,Mira Road East,2,8224102.533333333
6500000,400,Thane West,1,12008191.358851675
7200000,860,Kharghar,1,10456264.530956848
23000000,1440,Malad West,2,14215638.559645081
9800000,595,Dahisar,1,16854206.714503538
6500000,1100,Beturkar Pada,2,13786376.115998913
21500000,1450,Borivali East,2,17360205.10204722
3800000,650,Kalyan West,1,5402967.523396111
7900000,565,Kandivali East,1,19942455.57008331
11100000,550,Suburbs Mumbai,1,14626552.151358513
8900000,1480,Dombivali East,3,8009889.367747745
8323999,1051,Kalwa,2,9694745.254119571
12200000,632,Chembur,1,17425073.26802795
2400000,595,Nala Sopara,1,2914107.71666728
16500000,1200,Malad East,2,20889612.17056266
4500000,615,Kharghar,1,10456264.530956848
10500000,723,Andheri West,1,41255880.9696951
6400000,495,Mira Road East,1,8224102.533333333
10000000,590,Borivali West,1,15910647.594565125
19400000,863,Chembur,3,17425073.26802795
15000000,1780,Kharghar,3,10456264.530956848
3900000,640,Karanjade,1,7574875.71021936
65000000,2695,Wadala,4,25458196.886413716
6800000,875,Mira Road East,2,8224102.533333333
2500000,594,Nala Sopara,1,2914107.71666728
8500000,945,Mira Road East,2,8224102.533333333
5200000,641,Kharghar,1,10456264.530956848
9550000,693,Mira Road East,1,8224102.533333333
13000000,880,Jogeshwari West,2,15311736.683889914
13899999,750,Powai,1,23041090.88927851
17000000,1050,Goregaon West,3,23283708.065473303
13500000,1370,Kharghar,3,10456264.530956848
26700000,845,Ville Parle East,2,32285017.2842167
8100000,720,Kurla,1,12673381.718626909
23300000,1500,Malad West,3,14215638.559645081
11000000,1470,Sector-18 Ulwe,3,13298362.023514869
25600000,1750,Kandivali East,3,19942455.57008331
8900000,635,Borivali West,1,15910647.594565125
2600000,620,Nalasopara West,1,7007684.735536651
8500000,1115,Kalyan West,2,5402967.523396111
16600000,706,Thane West,2,12008191.358851675
16700000,1150,Jankalyan Nagar,2,14677150.871119557
20800000,1214,Thane West,3,12008191.358851675
9000000,650,Goregaon,1,21271125.200406432
3800000,650,Taloja,1,4112323.635028059
6220000,349,Mira Road East,1,8224102.533333333
85000000,2350,Dadar East,4,24707113.562490538
2650000,324,Thane West,1,12008191.358851675
4800000,655,Kharghar,1,10456264.530956848
9500000,850,Four Bungalows,2,14174671.993629321
12700000,1238,Navi Basti,2,13925638.866347099
3500000,646,Palghar,3,11627672.468647854
19500000,1073,Chembur East,2,17750900.345802285
49000000,1177,Parel,3,39967083.21797723
5500000,649,Kharghar,1,10456264.530956848
15000000,800,Jogeshwari West,2,15311736.683889914
31500000,1750,Powai,3,23041090.88927851
3300000,630,Ulwe,1,7761683.373041518
60000000,2365,Powai,4,23041090.88927851
6800000,693,Mira Road East,1,8224102.533333333
7320000,746,Thane West,1,12008191.358851675
6000000,1050,Dahisar East,2,12694499.424861714
18000000,1100,Goregaon West,1,23283708.065473303
30000000,1100,Ville Parle East,3,32285017.2842167
10500000,500,Borivali West,1,15910647.594565125
18000000,1435,Sanpada,2,17156274.40966931
25000000,900,Ville Parle East,2,32285017.2842167
11100000,1117,Kharghar,2,10456264.530956848
16700000,770,Borivali West,2,15910647.594565125
2400000,490,Taloja,1,4112323.635028059
31200000,838,Bandra East,2,26571316.994360387
30200000,1145,Bhandup West,3,20727537.005374394
33000000,740,Powai,2,23041090.88927851
4600000,930,Vasai,2,6563217.704137598
14500000,696,Chembur,2,17425073.26802795
30000000,3500,Kharghar,4,10456264.530956848
4400000,750,Vasai east,1,10870583.10784262
9200000,750,Malad West,1,14215638.559645081
58000000,1500,Andheri West,3,41255880.9696951
13400000,783,Mira Road East,3,8224102.533333333
2200000,470,Taloja,1,4112323.635028059
40000000,1735,Wadala,3,25458196.886413716
8500000,950,Mira Road East,2,8224102.533333333
15500000,907,Borivali East,2,17360205.10204722
65500000,1543,Parel,3,39967083.21797723
5898000,600,Majiwada,1,13399059.655176558
8000000,1050,Mira Road East,2,8224102.533333333
17900000,1000,raheja vihar,2,15054148.596012346
8000000,1221,Kalamboli,2,14313986.958311712
3500000,650,Ulwe,1,7761683.373041518
2600000,610,Boisar,1,3162324.503508562
14000000,1000,Andheri,2,17982019.23944883
7700000,1010,Kamothe,2,8238430.088778924
8500000,1089,Kamothe,2,8238430.088778924
12400000,1300,Vartak Nagar,3,13881374.214686364
13899999,538,Kanjurmarg,2,16686437.492056556
20900000,697,Mulund West,2,20572069.98986891
2725000,535,Badlapur East,1,4463040.77249398
6700000,925,Kalamboli,2,14313986.958311712
4000000,550,Panvel,2,7890890.089134022
8700000,675,Koper Khairane,1,12417603.76104321
14200000,1050,Kanjurmarg,2,16686437.492056556
9200000,620,Dahisar,1,16854206.714503538
6000000,350,Mulund East,1,14043873.30540845
8000000,419,Thane West,1,12008191.358851675
5700000,590,Thane West,1,12008191.358851675
25500000,1750,Kandivali East,3,19942455.57008331
5000000,570,Kharghar,1,10456264.530956848
3450000,625,Kalyan West,1,5402967.523396111
14900000,806,Malad East,2,20889612.17056266
21000000,1040,Goregaon,2,21271125.200406432
8200000,485,Dahisar East,1,12694499.424861714
12500000,1390,Mira Road East,3,8224102.533333333
13500000,527,Airoli,2,10976898.734651402
19000000,770,Powai,2,23041090.88927851
14500000,1309,Kharghar,2,10456264.530956848
6666000,1602,Khopoli,2,13825486.791474745
3000000,620,Nala Sopara,1,2914107.71666728
7000000,900,Sector 11 Kharghar,2,14351985.824754931
13500000,1250,Anand Nagar Thane West,2,14938812.489829708
5100000,690,Ulwe,1,7761683.373041518
14900000,883,Thane West,2,12008191.358851675
7500000,650,Shakti Nagar,2,14075376.24819898
3500000,635,Kharghar,1,10456264.530956848
5800000,660,Ghansoli,1,14206666.95268249
3853000,860,Neral,2,13029547.904835561
4950000,900,Vasai,2,6563217.704137598
25600000,1487,Goregaon West,3,23283708.065473303
2800000,610,Nala Sopara,1,2914107.71666728
32500000,1130,Ville Parle East,3,32285017.2842167
9800000,585,Mulund West,1,20572069.98986891
39000000,1509,Andheri West,3,41255880.9696951
28500000,1289,Goregaon West,3,23283708.065473303
22500000,1250,Borivali West,3,15910647.594565125
36000000,1656,Borivali East,3,17360205.10204722
11900000,1209,Thane West,2,12008191.358851675
10300000,470,Kurla,1,12673381.718626909
31000000,1300,Andheri East,3,17894966.774751816
5460000,620,Kamothe,1,8238430.088778924
15200000,1170,Malad West,2,14215638.559645081
10500000,1190,Ulwe,2,7761683.373041518
55000000,1125,Parel,2,39967083.21797723
4500000,665,Ulwe,1,7761683.373041518
4602000,550,Panvel,1,7890890.089134022
7500000,1220,Kalyan West,3,5402967.523396111
12000000,600,Chembur,1,17425073.26802795
9000000,1120,Ulwe,2,7761683.373041518
40199999,1850,Malad West,3,14215638.559645081
41200000,1872,Goregaon,4,21271125.200406432
6000000,650,Mira Road East,2,8224102.533333333
65000000,2664,Goregaon West,3,23283708.065473303
12000000,1210,Kharghar,2,10456264.530956848
43000000,1850,Dahisar,3,16854206.714503538
16500000,850,Mulund West,2,20572069.98986891
2300000,400,Naigaon East,1,3259898.431572335
5700000,761,Thane West,2,12008191.358851675
3000000,320,Mira Road and Beyond,1,10442006.843626909
20299999,890,Malad West,3,14215638.559645081
8900000,1017,Mira Road East,2,8224102.533333333
7000000,735,Kharghar,1,10456264.530956848
13799999,700,Mulund West,2,20572069.98986891
7731000,1137,Mira Road East,2,8224102.533333333
6050000,750,Mira Road East,1,8224102.533333333
5299000,905,Thane West,2,12008191.358851675
2150000,525,Nala Sopara,1,2914107.71666728
15000000,1109,Vasant Vihar,3,17342226.51918432
46000000,1174,Tardeo,2,32675253.049854673
34000000,1555,Kandivali West,3,14320931.905521896
5800000,630,PARSIK NAGAR,1,13444423.210558888
9900000,786,Mira Road East,3,8224102.533333333
4785000,870,Dombivali,2,6386152.42815131
2700000,416,Sector 20 Kharghar,1,11436563.516570637
5200000,850,Kamothe,1,8238430.088778924
13000000,1075,Koper Khairane,2,12417603.76104321
4907000,755,Panvel,1,7890890.089134022
9200000,1175,Sector-18 Ulwe,2,13298362.023514869
19500000,944,Thane West,3,12008191.358851675
17500000,729,Mulund West,2,20572069.98986891
7500000,500,Dahisar West,1,13225732.947111357
7500000,1050,Seawoods,2,21395177.98511841
13200000,773,Mira Road East,3,8224102.533333333
3622000,805,Virar,1,3947315.4002871136
7500000,495,Malad West,1,14215638.559645081
81600000,3888,Goregaon West,4,23283708.065473303
50000000,1150,matunga east,3,21694307.789987743
8628000,654,Panvel,2,7890890.089134022
6200000,675,Thane West,1,12008191.358851675
29000000,980,Dahisar,2,16854206.714503538
2700000,400,Ulwe,1,7761683.373041518
7600000,960,Mira Road East,2,8224102.533333333
3960000,880,Virar,2,3947315.4002871136
150000000,2710,Mahalaxmi,3,26436300.135677285
10700000,1240,Thane West,2,12008191.358851675
15000000,1680,Kharghar,3,10456264.530956848
4380000,430,Kalyan West,1,5402967.523396111
60000000,1836,Dadar West,3,19506739.76625915
2500000,525,Nalasopara East,1,10614438.251645748
9000000,560,thakur village kandivali east,1,14929419.07761707
9600000,900,Kharghar,2,10456264.530956848
2450000,560,Nala Sopara,1,2914107.71666728
100000000,3321,Tardeo,4,32675253.049854673
8200000,610,Borivali West,1,15910647.594565125
56000000,2200,Wadala East Wadala,3,18400613.126867454
8800000,980,Malad West,1,14215638.559645081
24000000,960,Andheri West,2,41255880.9696951
6500000,1300,Nala Sopara,2,2914107.71666728
25500000,1200,Andheri West,2,41255880.9696951
9100000,1168,Kamothe,2,8238430.088778924
4200000,910,Virar,2,3947315.4002871136
3872000,762,Badlapur East,2,4463040.77249398
3999000,890,Virar,2,3947315.4002871136
7000000,650,Koper Khairane,1,12417603.76104321
30000000,1200,Malad East,3,20889612.17056266
19800000,1130,Powai,2,23041090.88927851
2265000,580,Nalasopara West,1,7007684.735536651
17000000,1020,Chembur,1,17425073.26802795
42500000,1325,Andheri East,3,17894966.774751816
14900000,1245,Airoli,2,10976898.734651402
22500000,1250,Dahisar,3,16854206.714503538
5000000,647,Kalwa,1,9694745.254119571
8725000,1175,Kamothe,2,8238430.088778924
